,Department,Course,Section,Instructor,Time
726,ARCH,307,06,"Hirsig, Alexander L.",MW 05:10 PM - 06:00 PM
761,ARCH,307,07,"Yin, Margarida Yu Hui",MW 05:10 PM - 06:00 PM
752,ARCH,307,08,"White, Stacey Louise-Davis",MW 05:10 PM - 06:00 PM
723,ARCH,307,09,"Goodwin, Andrew C.",MW 05:10 PM - 06:00 PM
710,ARCH,307,10,"Toker, Umut",MW 05:10 PM - 06:00 PM
731,ARCH,307,11,"Kirk, Margaret Anne",MW 05:10 PM - 06:00 PM
703,ARCH,352,02,"Ponitz, Jeffrey A.",MW 01:10 PM - 05:00 PM
685,ARCH,352,03,"Fowler IV, Thomas",MW 01:10 PM - 05:00 PM
721,ARCH,352,04,"Freeby, Brent J.",MW 01:10 PM - 05:00 PM
693,ARCH,352,05,"Lange, John H.",MW 01:10 PM - 05:00 PM
679,ARCH,352,06,"Cabrinha, Mark Newell",MW 01:10 PM - 05:00 PM
762,ARCH,352,07,"Yin, Margarida Yu Hui",MW 01:10 PM - 05:00 PM
753,ARCH,352,08,"White, Stacey Louise-Davis",MW 01:10 PM - 05:00 PM
724,ARCH,352,09,"Goodwin, Andrew C.",MW 01:10 PM - 05:00 PM
711,ARCH,352,10,"Toker, Umut",MW 01:10 PM - 05:00 PM
732,ARCH,352,11,"Kirk, Margaret Anne",MW 01:10 PM - 05:00 PM
704,ARCH,352,12,"Ponitz, Jeffrey A.",F 01:10 PM - 02:00 PM
686,ARCH,352,13,"Fowler IV, Thomas",F 01:10 PM - 02:00 PM
722,ARCH,352,14,"Freeby, Brent J.",F 01:10 PM - 02:00 PM
694,ARCH,352,15,"Lange, John H.",F 01:10 PM - 02:00 PM
680,ARCH,352,16,"Cabrinha, Mark Newell",F 01:10 PM - 02:00 PM
763,ARCH,352,17,"Yin, Margarida Yu Hui",F 01:10 PM - 02:00 PM
754,ARCH,352,18,"White, Stacey Louise-Davis",F 01:10 PM - 02:00 PM
725,ARCH,352,19,"Goodwin, Andrew C.",F 01:10 PM - 02:00 PM
712,ARCH,352,20,"Toker, Umut",F 01:10 PM - 02:00 PM
733,ARCH,352,21,"Kirk, Margaret Anne",F 01:10 PM - 02:00 PM
668,ARCH,400,01,"McDonald, Margot K.",N/A N/A - N/A
687,ARCH,420,02,"Jackson, Douglas McGuire",TR 04:10 PM - 06:00 PM
736,ARCH,443,01,"Macdonald, Kent M.",R 02:10 PM - 04:00 PM
737,ARCH,443,02,"Macdonald, Kent M.",T 02:10 PM - 04:00 PM
669,ARCH,452,01,"McDonald, Margot K.",N/A N/A - N/A
705,ARCH,452,03,"Reich, Jonathan W.",MWF 01:10 PM - 06:00 PM
729,ARCH,452,04,"Killing, Ansgar M.",MWF 12:10 PM - 05:00 PM
698,ARCH,460,03,"Osborn, Brian M.",R 10:10 AM - 11:00 AM
699,ARCH,460,04,"Osborn, Brian M.",F 09:10 AM - 11:00 AM
695,ARCH,462,01,"Lange, Karen",TR 12:10 PM - 01:30 PM
681,ARCH,462,02,"Cabrinha, Mark Newell",MW 10:10 AM - 12:00 PM
670,ARCH,480,01,"McDonald, Margot K.",N/A N/A - N/A
671,ARCH,480,02,"McDonald, Margot K.",N/A N/A - N/A
672,ARCH,481,01,"McDonald, Margot K.",N/A N/A - N/A
688,ARCH,481,02,"Jackson, Douglas McGuire",MWF 01:10 PM - 06:00 PM
709,ARCH,481,03,"Stannard, Sandra J.",MWF 09:10 AM - 02:00 PM
696,ARCH,481,04,"Lange, Karen",MWF 01:10 PM - 06:00 PM
682,ARCH,481,05,"Clifford, Dale T.",MWF 01:10 PM - 06:00 PM
683,ARCH,481,06,"Disanto, Thomas L.",MWF 01:10 PM - 06:00 PM
760,ARCH,481,07,"Wynn, Gregory",MWF 01:10 PM - 06:00 PM
746,ARCH,481,08,"Shields, Bryan Michael",MWF 01:10 PM - 06:00 PM
764,ARCH,485,01,"Yin, Margarida Yu Hui",N/A N/A - N/A
968,ARCH,551,02,"Dong, Kevin J.",TRS 12:10 PM - 05:00 PM
673,ARCH,561,01,"McDonald, Margot K.",MWF 01:10 PM - 03:00 PM
674,ARCH,598,01,"McDonald, Margot K.",MWF 04:10 PM - 06:00 PM
675,ARCH,S420,81,"McDonald, Margot K.",N/A N/A - N/A
676,ARCH,S452,81,"McDonald, Margot K.",N/A N/A - N/A
689,ARCH,S452,88,"Jones, R. Thomas",N/A N/A - N/A
700,ARCH,S452,90,"Phillips, Stephen J.",N/A N/A - N/A
677,ARCH,S480,81,"McDonald, Margot K.",N/A N/A - N/A
690,ARCH,S480,88,"Jones, R. Thomas",N/A N/A - N/A
701,ARCH,S480,90,"Phillips, Stephen J.",N/A N/A - N/A
1262,ART,101,01,"Werner, James Patrick",TR 08:10 AM - 09:30 AM
1263,ART,101,02,"Werner, James Patrick",TR 09:40 AM - 11:00 AM
1264,ART,101,03,"Werner, James Patrick",TR 01:10 PM - 02:30 PM
1265,ART,101,04,"Werner, James Patrick",TR 02:40 PM - 04:00 PM
1277,ART,101,05,"Clarke, Jefferson S.",TR 04:10 PM - 05:30 PM
1278,ART,101,06,"Clarke, Jefferson S.",TR 05:40 PM - 07:00 PM
1297,ART,103,01,"Werner, Ava Elizabeth",MW 12:10 PM - 01:30 PM
1298,ART,103,02,"Werner, Ava Elizabeth",MW 01:40 PM - 03:00 PM
1299,ART,103,03,"Werner, Ava Elizabeth",MW 03:10 PM - 04:30 PM
1300,ART,103,04,"Werner, Ava Elizabeth",MW 04:40 PM - 06:00 PM
1271,ART,103,05,"Allebe, Adrienne Y.",TR 08:10 AM - 09:30 AM
1272,ART,103,06,"Allebe, Adrienne Y.",TR 09:40 AM - 11:00 AM
1273,ART,103,07,"Allebe, Adrienne Y.",TR 03:10 PM - 04:30 PM
1274,ART,103,08,"Allebe, Adrienne Y.",TR 04:40 PM - 06:00 PM
1301,ART,103,09,"Werner, Ava Elizabeth",MW 06:10 PM - 07:30 PM
1302,ART,103,10,"Werner, Ava Elizabeth",MW 07:40 PM - 09:00 PM
1215,ART,112,01,"Adan, Elizabeth",MW 08:10 AM - 10:00 AM
1281,ART,112,02,"DePasquale, Thomas P.",MW 06:10 PM - 08:00 PM
1295,ART,122,01,"Sample, Julie A.",TR 08:10 AM - 09:30 AM
1296,ART,122,02,"Sample, Julie A.",TR 09:40 AM - 11:00 AM
1279,ART,122,03,"Clarke, Jefferson S.",TR 07:10 PM - 08:30 PM
1280,ART,122,04,"Clarke, Jefferson S.",TR 08:40 PM - 10:00 PM
1283,ART,148,01,"Folk, Elizabeth Frances",MW 01:10 PM - 02:30 PM
1284,ART,148,02,"Folk, Elizabeth Frances",MW 02:40 PM - 04:00 PM
1218,ART,200,02,"Bergman, Sky",N/A N/A - N/A
1227,ART,200,03,"Costello, Enrica Lovaglio",N/A N/A - N/A
1210,ART,200,05,"Fiorenza, Giancarlo G.",N/A N/A - N/A
1235,ART,200,08,"Frantz, Sara Joy",N/A N/A - N/A
1241,ART,200,09,"LaPorte, Mary L.",N/A N/A - N/A
1247,ART,200,10,"Martinez, Charmaine M.",N/A N/A - N/A
1275,ART,203,01,"Allebe, Adrienne Y.",TR 12:10 PM - 01:30 PM
1276,ART,203,02,"Allebe, Adrienne Y.",TR 01:40 PM - 03:00 PM
1289,ART,209,01,"Krifka, Laura Elizabeth",TR 01:10 PM - 02:30 PM
1290,ART,209,02,"Krifka, Laura Elizabeth",TR 02:40 PM - 04:00 PM
1282,ART,212,01,"DePasquale, Thomas P.",MW 04:10 PM - 06:00 PM
1219,ART,224,01,"Bergman, Sky",R 08:10 AM - 11:00 AM
1220,ART,224,02,"Bergman, Sky",T 08:10 AM - 11:00 AM
1287,ART,227,01,"Jamieson, Deborah Denker",MW 08:10 AM - 09:30 AM
1288,ART,227,02,"Jamieson, Deborah Denker",MW 09:40 AM - 11:00 AM
1253,ART,238,01,"McCormick, Kathryn E.",MW 08:10 AM - 09:30 AM
1254,ART,238,02,"McCormick, Kathryn E.",MW 09:40 AM - 11:00 AM
1255,ART,238,03,"McCormick, Kathryn E.",TR 08:10 AM - 09:30 AM
1256,ART,238,04,"McCormick, Kathryn E.",TR 09:40 AM - 11:00 AM
1236,ART,302,01,"Frantz, Sara Joy",MW 01:10 PM - 02:30 PM
1237,ART,302,02,"Frantz, Sara Joy",MW 02:40 PM - 04:00 PM
1291,ART,309,01,"Krifka, Laura Elizabeth",TR 05:10 PM - 06:30 PM
1292,ART,309,02,"Krifka, Laura Elizabeth",TR 06:40 PM - 08:00 PM
1224,ART,314,01,"Caplan, Lana Z.",MW 10:10 AM - 12:00 PM
1216,ART,315,01,"Adan, Elizabeth",MW 12:10 PM - 02:00 PM
1217,ART,315,02,"Adan, Elizabeth",MW 02:10 PM - 04:00 PM
1268,ART,316,70,"Wetzel, S. Jean",TR 09:10 AM - 11:00 AM
1269,ART,317,01,"Wetzel, S. Jean",TR 12:10 PM - 02:00 PM
1225,ART,329,01,"Caplan, Lana Z.",MW 02:10 PM - 03:30 PM
1226,ART,329,02,"Caplan, Lana Z.",MW 03:40 PM - 05:00 PM
1248,ART,338,01,"Martinez, Charmaine M.",TR 12:10 PM - 01:30 PM
1249,ART,338,02,"Martinez, Charmaine M.",TR 01:40 PM - 03:00 PM
1250,ART,338,03,"Martinez, Charmaine M.",WF 09:10 AM - 10:30 AM
1251,ART,338,04,"Martinez, Charmaine M.",WF 10:40 AM - 12:00 PM
1285,ART,348,01,"Folk, Elizabeth Frances",MW 09:10 AM - 10:30 AM
1286,ART,348,02,"Folk, Elizabeth Frances",MW 10:40 AM - 12:00 PM
1228,ART,350,01,"Costello, Enrica Lovaglio",F 09:10 AM - 10:00 AM
1229,ART,350,02,"Costello, Enrica Lovaglio",F 10:10 AM - 01:00 PM
1211,ART,370,01,"Fiorenza, Giancarlo G.",MW 10:10 AM - 12:00 PM
1230,ART,384,01,"Costello, Enrica Lovaglio",TR 01:10 PM - 02:00 PM
1231,ART,384,02,"Costello, Enrica Lovaglio",TR 02:10 PM - 04:00 PM
1257,ART,388,01,"Ribeiro, Bruno Barbosa R",MW 03:10 PM - 04:30 PM
1258,ART,388,02,"Ribeiro, Bruno Barbosa R",MW 04:40 PM - 06:00 PM
1259,ART,388,03,"Ribeiro, Bruno Barbosa R",TR 03:10 PM - 04:30 PM
1260,ART,388,04,"Ribeiro, Bruno Barbosa R",TR 04:40 PM - 06:00 PM
1221,ART,400,02,"Bergman, Sky",N/A N/A - N/A
1232,ART,400,03,"Costello, Enrica Lovaglio",N/A N/A - N/A
1212,ART,400,05,"Fiorenza, Giancarlo G.",N/A N/A - N/A
1238,ART,400,08,"Frantz, Sara Joy",N/A N/A - N/A
1242,ART,400,09,"LaPorte, Mary L.",N/A N/A - N/A
1252,ART,400,10,"Martinez, Charmaine M.",N/A N/A - N/A
1261,ART,400,13,"Ribeiro, Bruno Barbosa R",N/A N/A - N/A
1239,ART,402,01,"Frantz, Sara Joy",MW 09:10 AM - 10:30 AM
1240,ART,402,02,"Frantz, Sara Joy",MW 10:40 AM - 12:00 PM
1222,ART,427,01,"Bergman, Sky",TR 12:10 PM - 01:30 PM
1223,ART,427,02,"Bergman, Sky",TR 01:40 PM - 03:00 PM
1243,ART,432,01,"LaPorte, Mary L.",TR 12:10 PM - 01:30 PM
1244,ART,432,02,"LaPorte, Mary L.",TR 01:40 PM - 03:00 PM
1245,ART,437,01,"LaPorte, Mary L.",MW 03:10 PM - 04:30 PM
1246,ART,437,02,"LaPorte, Mary L.",MW 04:40 PM - 06:00 PM
1293,ART,437,03,"Odza, Barbara Gail",TR 12:10 PM - 01:30 PM
1294,ART,437,04,"Odza, Barbara Gail",TR 01:40 PM - 03:00 PM
1233,ART,474,01,"Costello, Enrica Lovaglio",TR 05:10 PM - 06:00 PM
1234,ART,474,02,"Costello, Enrica Lovaglio",TR 06:10 PM - 08:00 PM
1266,ART,483,01,"Werner, James Patrick",MW 08:10 AM - 09:00 AM
1267,ART,483,02,"Werner, James Patrick",MW 09:10 AM - 12:00 PM
1213,ART,494,01,"Fiorenza, Giancarlo G.",N/A N/A - N/A
218,ASCI,112,01,"Huzzey, Juliana Mae",MW 10:10 AM - 12:00 PM
224,ASCI,211,01,"Kang, Iksoon",TR 04:10 PM - 05:30 PM
295,ASCI,211,02,"Metheny, Morgan Michelle",M 08:10 AM - 11:00 AM
296,ASCI,211,03,"Metheny, Morgan Michelle",T 08:10 AM - 11:00 AM
297,ASCI,211,04,"Metheny, Morgan Michelle",W 08:10 AM - 11:00 AM
298,ASCI,211,05,"Metheny, Morgan Michelle",R 08:10 AM - 11:00 AM
291,ASCI,212,01,"Switzer, Hailey Rose",T 06:10 PM - 07:00 PM
292,ASCI,212,02,"Switzer, Hailey Rose",T 07:10 PM - 09:00 PM
279,ASCI,214,01,"Roberts, Cynthia Jane",MW 02:10 PM - 05:00 PM
202,ASCI,220,01,"Edwards, Mark Stephen",MWF 12:10 PM - 01:00 PM
203,ASCI,220,02,"Edwards, Mark Stephen",T 08:10 AM - 11:00 AM
212,ASCI,220,03,"Horney, Marc R.",W 08:10 AM - 11:00 AM
253,ASCI,222,01,"Rincker, Lee Myles",MWF 09:10 AM - 10:00 AM
254,ASCI,222,02,"Rincker, Lee Myles",T 01:10 PM - 04:00 PM
255,ASCI,222,04,"Rincker, Lee Myles",R 12:10 PM - 03:00 PM
248,ASCI,223,01,"Reynolds, Elizabeth Jean",MWF 11:10 AM - 12:00 PM
249,ASCI,223,02,"Reynolds, Elizabeth Jean",T 01:10 PM - 04:00 PM
250,ASCI,223,03,"Reynolds, Elizabeth Jean",R 01:10 PM - 04:00 PM
281,ASCI,224,01,"Senff, Sarah Jean",MWF 01:10 PM - 02:00 PM
282,ASCI,224,02,"Senff, Sarah Jean",T 12:10 PM - 03:00 PM
283,ASCI,224,03,"Senff, Sarah Jean",R 12:10 PM - 03:00 PM
284,ASCI,224,04,"Senff, Sarah Jean",R 08:10 AM - 11:00 AM
184,ASCI,225,01,"Bennett, Darin Chris",TR 09:40 AM - 11:00 AM
185,ASCI,225,02,"Bennett, Darin Chris",T 12:10 PM - 03:00 PM
182,ASCI,229,01,"Arredondo, Rodrigo Manjarin",T 08:10 AM - 11:00 AM
183,ASCI,229,02,"Arredondo, Rodrigo Manjarin",R 08:10 AM - 11:00 AM
236,ASCI,229,03,"Sprayberry, Kim A.",M 08:10 AM - 11:00 AM
237,ASCI,229,04,"Sprayberry, Kim A.",W 08:10 AM - 11:00 AM
280,ASCI,290,01,"Roberts, Cynthia Jane",R 11:10 AM - 12:00 PM
204,ASCI,290,02,"Edwards, Mark Stephen",R 03:40 PM - 05:30 PM
269,ASCI,290,04,"Harris, Heather Susan",W 04:10 PM - 06:00 PM
286,ASCI,290,05,"Staniec, Jennifer Lindahl",M 10:10 AM - 12:00 PM
186,ASCI,290,06,"Bennett, Darin Chris",F 11:10 AM - 01:00 PM
251,ASCI,290,07,"Reynolds, Elizabeth Jean",M 12:10 PM - 01:00 PM
252,ASCI,290,08,"Reynolds, Elizabeth Jean",W 02:10 PM - 03:00 PM
256,ASCI,290,09,"Rincker, Lee Myles",F 03:10 PM - 05:00 PM
219,ASCI,290,11,"Huzzey, Juliana Mae",S 08:10 AM - 10:00 AM
267,ASCI,290,12,"Yuhas, Julie Ann",W 03:10 PM - 04:00 PM
268,ASCI,290,13,"Yuhas, Julie Ann",TR 07:10 AM - 08:00 AM
234,ASCI,290,14,"Spiller, Robert J.",T 03:10 PM - 05:00 PM
287,ASCI,310,01,"Staniec, Jennifer Lindahl",W 12:10 PM - 03:00 PM
288,ASCI,310,02,"Staniec, Jennifer Lindahl",M 12:10 PM - 03:00 PM
229,ASCI,320,01,"Peterson, Daniel G.",MTWR 10:10 AM - 11:00 AM
191,ASCI,333,01,"Burd, Matthew",MTWR 04:10 PM - 05:00 PM
192,ASCI,333,02,"Burd, Matthew",T 01:10 PM - 04:00 PM
193,ASCI,333,03,"Burd, Matthew",R 01:10 PM - 04:00 PM
172,ASCI,339,02,"Noland, Jaymie J.",N/A N/A - N/A
235,ASCI,342,01,"Spiller, Robert J.",MTWR 08:10 AM - 09:00 AM
285,ASCI,344,01,"Senff, Sarah Jean",MWF 10:10 AM - 12:00 PM
187,ASCI,350,01,"Bennett, Darin Chris",MWF 09:10 AM - 10:00 AM
188,ASCI,350,02,"Bennett, Darin Chris",W 12:10 PM - 03:00 PM
189,ASCI,350,03,"Bennett, Darin Chris",M 12:10 PM - 03:00 PM
198,ASCI,351,01,"Campos Chillon, Fernando",MWF 12:10 PM - 01:00 PM
231,ASCI,351,02,"Plummer, Jr., William E.",T 01:10 PM - 04:00 PM
232,ASCI,351,04,"Plummer, Jr., William E.",F 01:10 PM - 04:00 PM
276,ASCI,360,70,"Lukehart, Raven Marie",TR 08:10 AM - 09:30 AM
277,ASCI,360,71,"Lukehart, Raven Marie",T 03:10 PM - 06:00 PM
278,ASCI,360,72,"Lukehart, Raven Marie",W 03:10 PM - 06:00 PM
257,ASCI,363,01,"Silacci, Richard D.",M 08:10 AM - 10:00 AM
175,ASCI,363,02,"Benz, Emily Alane",M 10:10 AM - 12:00 PM
205,ASCI,363,03,"Edwards, Mark Stephen",F 08:10 AM - 10:00 AM
178,ASCI,363,04,"Ulloa, Alexis Cecilia",F 10:10 AM - 12:00 PM
213,ASCI,370,01,"Horney, Marc R.",MWF 03:10 PM - 04:00 PM
199,ASCI,407,03,"Campos Chillon, Fernando",F 08:10 AM - 09:00 AM
200,ASCI,407,04,"Campos Chillon, Fernando",M 06:10 PM - 09:00 PM
293,ASCI,412,01,"Switzer, Hailey Rose",N/A N/A - N/A
294,ASCI,412,02,"Switzer, Hailey Rose",N/A N/A - N/A
225,ASCI,415,01,"Kang, Iksoon",TR 09:40 AM - 11:00 AM
226,ASCI,425,01,"Kang, Iksoon",N/A N/A - N/A
214,ASCI,450,01,"Horney, Marc R.",TR 12:10 PM - 01:00 PM
215,ASCI,450,02,"Horney, Marc R.",TR 02:10 PM - 04:00 PM
239,ASCI,477,02,"Vagnoni, David Bruce",N/A N/A - N/A
216,ASCI,477,03,"Horney, Marc R.",N/A N/A - N/A
206,ASCI,477,04,"Edwards, Mark Stephen",N/A N/A - N/A
238,ASCI,477,05,"Sprayberry, Kim A.",N/A N/A - N/A
220,ASCI,477,06,"Huzzey, Juliana Mae",N/A N/A - N/A
221,ASCI,478,02,"Huzzey, Juliana Mae",N/A N/A - N/A
194,ASCI,478,03,"Burd, Matthew",N/A N/A - N/A
207,ASCI,478,04,"Edwards, Mark Stephen",N/A N/A - N/A
222,ASCI,479,01,"Huzzey, Juliana Mae",TR 08:10 AM - 09:30 AM
299,ASCI,490,02,"Lazanoff, Aaron M.",R 11:10 AM - 12:00 PM
173,ASCI,490,04,"Noland, Jaymie J.",S 12:10 PM - 02:00 PM
209,ASCI,490,06,"Edwards, Mark Stephen",S 02:10 PM - 04:00 PM
270,ASCI,490,07,"Jacobsen, Helen Louise",S 05:10 PM - 06:00 PM
271,ASCI,490,08,"Jacobsen, Helen Louise",MTWRF 08:10 AM - 09:00 AM
195,ASCI,490,09,"Burd, Matthew",MWF 12:10 PM - 01:00 PM
272,ASCI,490,10,"Jacobsen, Helen Louise",S 04:10 PM - 05:00 PM
230,ASCI,500,02,"Peterson, Daniel G.",N/A N/A - N/A
227,ASCI,581,02,"Peterson, Daniel G.",R 02:10 PM - 03:00 PM
289,ASCI,P212,01,"Switzer, Hailey Rose",T 06:10 PM - 07:00 PM
290,ASCI,P212,02,"Switzer, Hailey Rose",T 07:10 PM - 09:00 PM
228,ASCI,P320,01,"Peterson, Daniel G.",MTWR 10:10 AM - 11:00 AM
233,ASCI,P342,01,"Spiller, Robert J.",MTWR 08:10 AM - 09:00 AM
201,ASCI,P363,03,"Edwards, Mark Stephen",F 08:10 AM - 10:00 AM
196,ASCI,P407,03,"Campos Chillon, Fernando",F 08:10 AM - 09:00 AM
197,ASCI,P407,04,"Campos Chillon, Fernando",M 06:10 PM - 09:00 PM
210,ASCI,P450,01,"Horney, Marc R.",TR 12:10 PM - 01:00 PM
211,ASCI,P450,02,"Horney, Marc R.",TR 02:10 PM - 04:00 PM
217,ASCI,P479,01,"Huzzey, Juliana Mae",TR 08:10 AM - 09:30 AM
4262,ASTR,101,01,"Bennert, Vardha Nicola",MTWR 03:10 PM - 04:00 PM
4263,ASTR,101,02,"Bennert, Vardha Nicola",MTWR 02:10 PM - 03:00 PM
4328,ASTR,102,01,"Keller, John M.",MTWR 08:10 AM - 09:00 AM
4264,ASTR,200,01,"Bennert, Vardha Nicola",N/A N/A - N/A
4265,ASTR,400,01,"Bennert, Vardha Nicola",N/A N/A - N/A
4329,ASTR,400,02,"Keller, John M.",N/A N/A - N/A
3669,BIO,111,01,"Goschke, Grace Anne",MWF 07:10 AM - 08:00 AM
3670,BIO,111,02,"Goschke, Grace Anne",MWF 11:10 AM - 12:00 PM
3681,BIO,111,03,"Noel, Eric A.",TR 03:10 PM - 04:30 PM
3742,BIO,111,04,"Voisinet, Melissa Patrice",W 09:10 AM - 12:00 PM
3743,BIO,111,05,"Voisinet, Melissa Patrice",W 12:10 PM - 03:00 PM
3713,BIO,111,06,"Hart, Leslie Christine",W 03:10 PM - 06:00 PM
3707,BIO,111,07,"Cunningham, Brittany Ellen",W 09:10 AM - 12:00 PM
3708,BIO,111,08,"Cunningham, Brittany Ellen",W 12:10 PM - 03:00 PM
3744,BIO,111,09,"Weitzner, Emma Lewis",W 03:10 PM - 06:00 PM
3709,BIO,111,10,"Habroun, Stacy Star",R 08:10 AM - 11:00 AM
3710,BIO,111,11,"Habroun, Stacy Star",R 12:10 PM - 03:00 PM
3714,BIO,111,12,"Hart, Leslie Christine",R 03:10 PM - 06:00 PM
3720,BIO,111,13,"Lanser, Dylan Michael",R 08:10 AM - 11:00 AM
3741,BIO,111,14,"Uyeoka, Alycia Koharu",R 12:10 PM - 03:00 PM
3704,BIO,111,15,"Burgos, Luis Patricio",R 03:10 PM - 06:00 PM
3660,BIO,111,16,"Bunting, Jamie Elizabeth",F 09:10 AM - 12:00 PM
3712,BIO,111,17,"Haro, Daniel",F 12:10 PM - 03:00 PM
3705,BIO,111,18,"Burgos, Luis Patricio",F 09:10 AM - 12:00 PM
3608,BIO,114,01,"Ritter, Matthew K.",MW 11:10 AM - 12:00 PM
3609,BIO,114,02,"Ritter, Matthew K.",TR 08:10 AM - 11:00 AM
3569,BIO,114,03,"Grossenbacher, Dena Louise",TR 12:10 PM - 03:00 PM
3655,BIO,114,04,"Adinolfi, Jessica Nichole",TR 03:10 PM - 06:00 PM
3656,BIO,114,05,"Adinolfi, Jessica Nichole",WF 08:10 AM - 11:00 AM
3620,BIO,123,01,"Taylor, Emily N.",MW 02:10 PM - 04:00 PM
3661,BIO,160,01,"Bunting, Jamie Elizabeth",MW 04:10 PM - 05:30 PM
3727,BIO,160,02,"Petrelli, Alissa Rosaria",M 12:10 PM - 03:00 PM
3728,BIO,160,03,"Petrelli, Alissa Rosaria",T 08:10 AM - 11:00 AM
3729,BIO,160,04,"Petrelli, Alissa Rosaria",T 12:10 PM - 03:00 PM
3575,BIO,161,01,"Keeling, Elena Levine",MW 06:10 PM - 07:30 PM
3589,BIO,161,02,"Lema, Sean C.",TR 12:10 PM - 01:30 PM
3571,BIO,161,03,"Himelblau, Edward T.",TR 06:10 PM - 07:30 PM
3677,BIO,161,04,"Neal, Emily Ruth",M 12:10 PM - 03:00 PM
3722,BIO,161,05,"Mier, Joshua Scott",M 03:10 PM - 06:00 PM
3723,BIO,161,06,"Mier, Joshua Scott",M 07:10 PM - 10:00 PM
3715,BIO,161,07,"Head, Talia Brianne",T 08:10 AM - 11:00 AM
3716,BIO,161,08,"Head, Talia Brianne",T 12:10 PM - 03:00 PM
3739,BIO,161,09,"Shaw, Ethan Atticus",T 03:10 PM - 06:00 PM
3734,BIO,161,10,"Rodriguez y Baena, Alessandra",T 07:10 PM - 10:00 PM
3701,BIO,161,11,"Alvarez, Yareli",W 08:10 AM - 11:00 AM
3666,BIO,161,12,"DeBruhl, Heather Briana",W 12:10 PM - 03:00 PM
3730,BIO,161,13,"Pisula, Anneka",W 03:10 PM - 06:00 PM
3740,BIO,161,14,"Shaw, Ethan Atticus",W 07:10 PM - 10:00 PM
3724,BIO,161,15,"Mier, Joshua Scott",R 08:10 AM - 11:00 AM
3735,BIO,161,16,"Rodriguez y Baena, Alessandra",R 12:10 PM - 03:00 PM
3725,BIO,161,17,"Mier, Joshua Scott",R 03:10 PM - 06:00 PM
3702,BIO,161,19,"Alvarez, Yareli",F 08:10 AM - 11:00 AM
3667,BIO,161,20,"DeBruhl, Heather Briana",F 12:10 PM - 03:00 PM
3721,BIO,161,21,"Lanser, Dylan Michael",F 03:10 PM - 06:00 PM
3621,BIO,162,01,"Taylor, Emily N.",MWF 09:10 AM - 10:00 AM
3697,BIO,162,02,"Trunzo, Juliana Philomena",W 12:10 PM - 03:00 PM
3736,BIO,162,03,"Roycroft, Madelyn Virginia",W 03:10 PM - 06:00 PM
3737,BIO,162,04,"Roycroft, Madelyn Virginia",R 08:10 AM - 11:00 AM
3738,BIO,162,05,"Roycroft, Madelyn Virginia",R 12:10 PM - 03:00 PM
3706,BIO,162,06,"Crowell, Hayley L.",R 03:10 PM - 06:00 PM
3717,BIO,162,08,"Jensen, Alex Joseph",W 07:10 PM - 10:00 PM
3662,BIO,162,10,"Bunting, Jamie Elizabeth",R 08:10 AM - 11:00 AM
3663,BIO,162,11,"Bunting, Jamie Elizabeth",R 12:10 PM - 03:00 PM
3541,BIO,200,01,"Hillers, Kenneth J.",N/A N/A - N/A
3576,BIO,200,02,"Keeling, Elena Levine",N/A N/A - N/A
3612,BIO,200,03,"Ruttenberg, Benjamin I.",N/A N/A - N/A
3542,BIO,200,04,"Hillers, Kenneth J.",N/A N/A - N/A
3672,BIO,202,01,"Howes, Amy Laura",T 12:10 PM - 01:00 PM
3673,BIO,202,02,"Howes, Amy Laura",T 01:10 PM - 03:00 PM
3504,BIO,211,01,"Bergen, Anne Marie",WF 08:10 AM - 09:30 AM
3505,BIO,211,02,"Bergen, Anne Marie",WF 09:40 AM - 11:00 AM
3506,BIO,211,03,"Bergen, Anne Marie",TR 03:10 PM - 04:30 PM
3507,BIO,211,04,"Bergen, Anne Marie",TR 04:40 PM - 06:00 PM
3657,BIO,213,01,"Babu, Praveen",T 04:10 PM - 06:00 PM
3658,BIO,213,02,"Babu, Praveen",R 04:10 PM - 06:00 PM
3679,BIO,227,01,"Needles, Lisa Ann",MW 04:10 PM - 06:00 PM
3694,BIO,231,01,"Shields, Cameron K.",MW 06:10 PM - 08:00 PM
3684,BIO,231,02,"O'Neill, Megan O.",T 08:10 AM - 11:00 AM
3685,BIO,231,03,"O'Neill, Megan O.",T 12:10 PM - 03:00 PM
3731,BIO,231,04,"Resner, Emily Jane",R 08:10 AM - 11:00 AM
3584,BIO,231,05,"Lema, Kristin Hardy",R 12:10 PM - 03:00 PM
3732,BIO,231,06,"Resner, Emily Jane",R 03:10 PM - 06:00 PM
3733,BIO,231,07,"Resner, Emily Jane",T 03:10 PM - 06:00 PM
3695,BIO,232,01,"Shields, Cameron K.",TR 04:10 PM - 06:00 PM
3686,BIO,232,02,"O'Neill, Megan O.",M 08:10 AM - 11:00 AM
3687,BIO,232,03,"O'Neill, Megan O.",M 12:10 PM - 03:00 PM
3688,BIO,232,05,"O'Neill, Megan O.",W 08:10 AM - 11:00 AM
3696,BIO,232,06,"Shields, Cameron K.",W 12:10 PM - 03:00 PM
3671,BIO,302,01,"Goschke, Grace Anne",MW 02:10 PM - 04:00 PM
3659,BIO,303,01,"Babu, Praveen",TR 06:10 PM - 08:00 PM
3653,BIO,330,04,"Yost, Jennifer M.",N/A N/A - N/A
